Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
1995-03-23,1.505,1.505,1.505,1.505
1995-03-24,1.555,1.555,1.555,1.555
1995-03-27,1.58,1.58,1.58,1.58
1995-03-28,1.575,1.575,1.575,1.575
1995-03-29,1.585,1.585,1.585,1.585
1995-03-30,1.585,1.585,1.585,1.585
1995-03-31,1.575,1.575,1.575,1.575
1995-04-03,1.585,1.585,1.585,1.585
1995-04-04,1.675,1.675,1.675,1.675
1995-04-05,1.625,1.625,1.625,1.625
1995-04-06,1.555,1.555,1.555,1.555
1995-04-07,1.54,1.54,1.54,1.54
1995-04-10,1.57,1.57,1.57,1.57
1995-04-11,1.61,1.61,1.61,1.61
1995-04-12,1.61,1.61,1.61,1.61
1995-04-13,1.61,1.61,1.61,1.61
1995-04-17,1.62,1.62,1.62,1.62
1995-04-18,1.655,1.655,1.655,1.655
1995-04-19,1.67,1.67,1.67,1.67
1995-04-20,1.685,1.685,1.685,1.685
1995-04-21,1.655,1.655,1.655,1.655
1995-04-24,1.69,1.69,1.69,1.69
1995-04-25,1.685,1.685,1.685,1.685
1995-04-26,1.655,1.655,1.655,1.655
1995-04-27,1.61,1.61,1.61,1.61
1995-04-28,1.6,1.6,1.6,1.6
1995-05-01,1.625,1.625,1.625,1.625
1995-05-02,1.675,1.675,1.675,1.675
1995-05-03,1.62,1.62,1.62,1.62
1995-05-04,1.665,1.665,1.665,1.665
1995-05-05,1.595,1.595,1.595,1.595
1995-05-08,1.595,1.595,1.595,1.595
1995-05-09,1.595,1.595,1.595,1.595
1995-05-10,1.605,1.605,1.605,1.605
1995-05-11,1.61,1.61,1.61,1.61
1995-05-12,1.605,1.605,1.605,1.605
1995-05-15,1.635,1.635,1.635,1.635
1995-05-16,1.67,1.67,1.67,1.67
1995-05-17,1.65,1.65,1.65,1.65
1995-05-18,1.645,1.645,1.645,1.645
1995-05-19,1.645,1.645,1.645,1.645
1995-05-22,1.66,1.66,1.66,1.66
1995-05-23,1.68,1.68,1.68,1.68
1995-05-24,1.67,1.67,1.67,1.67
1995-05-25,1.655,1.655,1.655,1.655
1995-05-26,1.64,1.64,1.64,1.64
1995-05-30,1.615,1.615,1.615,1.615
1995-05-31,1.65,1.65,1.65,1.65
1995-06-01,1.67,1.67,1.67,1.67
1995-06-02,1.615,1.615,1.615,1.615
1995-06-05,1.645,1.645,1.645,1.645
1995-06-06,1.68,1.68,1.68,1.68
1995-06-07,1.68,1.68,1.68,1.68
1995-06-08,1.7,1.7,1.7,1.7
1995-06-09,1.715,1.715,1.715,1.715
1995-06-12,1.67,1.67,1.67,1.67
1995-06-13,1.675,1.675,1.675,1.675
1995-06-14,1.675,1.675,1.675,1.675
1995-06-15,1.66,1.66,1.66,1.66
1995-06-16,1.63,1.63,1.63,1.63
1995-06-19,1.65,1.65,1.65,1.65
1995-06-20,1.65,1.65,1.65,1.65
1995-06-21,1.59,1.59,1.59,1.59
1995-06-22,1.55,1.55,1.55,1.55
1995-06-23,1.54,1.54,1.54,1.54
1995-06-26,1.535,1.535,1.535,1.535
1995-06-27,1.565,1.565,1.565,1.565
1995-06-28,1.515,1.515,1.515,1.515
1995-06-29,1.49,1.49,1.49,1.49
1995-06-30,1.51,1.51,1.51,1.51
1995-07-05,1.4,1.4,1.4,1.4
1995-07-06,1.32,1.32,1.32,1.32
1995-07-07,1.28,1.28,1.28,1.28
1995-07-10,1.37,1.37,1.37,1.37
1995-07-11,1.455,1.455,1.455,1.455
1995-07-12,1.48,1.48,1.48,1.48
1995-07-13,1.465,1.465,1.465,1.465
1995-07-14,1.435,1.435,1.435,1.435
1995-07-17,1.465,1.465,1.465,1.465
1995-07-18,1.52,1.52,1.52,1.52
1995-07-19,1.495,1.495,1.495,1.495
1995-07-20,1.46,1.46,1.46,1.46
1995-07-21,1.44,1.44,1.44,1.44
1995-07-24,1.45,1.45,1.45,1.45
1995-07-25,1.41,1.41,1.41,1.41
1995-07-26,1.435,1.435,1.435,1.435
1995-07-27,1.5,1.5,1.5,1.5
1995-07-28,1.48,1.48,1.48,1.48
1995-07-31,1.48,1.48,1.48,1.48
1995-08-01,1.5,1.5,1.5,1.5
1995-08-02,1.4,1.4,1.4,1.4
1995-08-03,1.47,1.47,1.47,1.47
1995-08-04,1.49,1.49,1.49,1.49
1995-08-07,1.4,1.4,1.4,1.4
1995-08-08,1.445,1.445,1.445,1.445
1995-08-09,1.51,1.51,1.51,1.51
1995-08-10,1.52,1.52,1.52,1.52
1995-08-11,1.52,1.52,1.52,1.52
1995-08-14,1.56,1.56,1.56,1.56
1995-08-15,1.65,1.65,1.65,1.65
1995-08-16,1.58,1.58,1.58,1.58
1995-08-17,1.58,1.58,1.58,1.58
1995-08-18,1.63,1.63,1.63,1.63
1995-08-21,1.68,1.68,1.68,1.68
1995-08-22,1.63,1.63,1.63,1.63
1995-08-23,1.6,1.6,1.6,1.6
1995-08-24,1.63,1.63,1.63,1.63
1995-08-25,1.63,1.63,1.63,1.63
1995-08-28,1.565,1.565,1.565,1.565
1995-08-29,1.62,1.62,1.62,1.62
1995-08-30,1.63,1.63,1.63,1.63
1995-08-31,1.63,1.63,1.63,1.63
1995-09-01,1.66,1.66,1.66,1.66
1995-09-05,1.67,1.67,1.67,1.67
1995-09-06,1.63,1.63,1.63,1.63
1995-09-07,1.61,1.61,1.61,1.61
1995-09-08,1.595,1.595,1.595,1.595
1995-09-11,1.615,1.615,1.615,1.615
1995-09-12,1.635,1.635,1.635,1.635
1995-09-13,1.65,1.65,1.65,1.65
1995-09-14,1.66,1.66,1.66,1.66
1995-09-15,1.62,1.62,1.62,1.62
1995-09-18,1.62,1.62,1.62,1.62
1995-09-19,1.61,1.61,1.61,1.61
1995-09-20,1.615,1.615,1.615,1.615
1995-09-21,1.61,1.61,1.61,1.61
1995-09-22,1.62,1.62,1.62,1.62
1995-09-25,1.635,1.635,1.635,1.635
1995-09-26,1.65,1.65,1.65,1.65
1995-09-27,1.67,1.67,1.67,1.67
1995-09-28,1.695,1.695,1.695,1.695
1995-09-29,1.66,1.66,1.66,1.66
1995-10-02,1.86,1.86,1.86,1.86
1995-10-03,1.98,1.98,1.98,1.98
1995-10-04,2.03,2.03,2.03,2.03
1995-10-05,1.79,1.79,1.79,1.79
1995-10-06,1.755,1.755,1.755,1.755
1995-10-09,1.75,1.75,1.75,1.75
1995-10-10,1.75,1.75,1.75,1.75
1995-10-11,1.72,1.72,1.72,1.72
1995-10-12,1.69,1.69,1.69,1.69
1995-10-13,1.705,1.705,1.705,1.705
1995-10-16,1.705,1.705,1.705,1.705
1995-10-17,1.72,1.72,1.72,1.72
1995-10-18,1.725,1.725,1.725,1.725
1995-10-19,1.69,1.69,1.69,1.69
1995-10-20,1.705,1.705,1.705,1.705
1995-10-23,1.73,1.73,1.73,1.73
1995-10-24,1.74,1.74,1.74,1.74
1995-10-25,1.74,1.74,1.74,1.74
1995-10-26,1.725,1.725,1.725,1.725
1995-10-27,1.745,1.745,1.745,1.745
1995-10-30,1.795,1.795,1.795,1.795
1995-10-31,1.785,1.785,1.785,1.785
1995-11-01,1.84,1.84,1.84,1.84
1995-11-02,1.82,1.82,1.82,1.82
1995-11-03,1.88,1.88,1.88,1.88
1995-11-06,1.855,1.855,1.855,1.855
1995-11-07,1.855,1.855,1.855,1.855
1995-11-08,1.91,1.91,1.91,1.91
1995-11-09,1.915,1.915,1.915,1.915
1995-11-10,1.925,1.925,1.925,1.925
1995-11-13,1.995,1.995,1.995,1.995
1995-11-14,2.025,2.025,2.025,2.025
1995-11-15,2.015,2.015,2.015,2.015
1995-11-16,2.045,2.045,2.045,2.045
1995-11-17,2.125,2.125,2.125,2.125
1995-11-20,2.215,2.215,2.215,2.215
1995-11-21,2.215,2.215,2.215,2.215
1995-11-22,2.275,2.275,2.275,2.275
1995-11-27,2.275,2.275,2.275,2.275
1995-11-28,2.19,2.19,2.19,2.19
1995-11-29,2.115,2.115,2.115,2.115
1995-11-30,2.255,2.255,2.255,2.255
1995-12-01,2.215,2.215,2.215,2.215
1995-12-04,2.245,2.245,2.245,2.245
1995-12-05,2.305,2.305,2.305,2.305
1995-12-06,2.36,2.36,2.36,2.36
1995-12-07,2.36,2.36,2.36,2.36
1995-12-08,2.37,2.37,2.37,2.37
1995-12-11,2.36,2.36,2.36,2.36
1995-12-12,2.45,2.45,2.45,2.45
1995-12-13,2.415,2.415,2.415,2.415
1995-12-14,2.44,2.44,2.44,2.44
1995-12-15,2.5,2.5,2.5,2.5
1995-12-18,2.58,2.58,2.58,2.58
1995-12-19,2.715,2.715,2.715,2.715
1995-12-20,3.125,3.125,3.125,3.125
1995-12-21,3.625,3.625,3.625,3.625
1995-12-22,3.575,3.575,3.575,3.575
1995-12-26,3.575,3.575,3.575,3.575
1995-12-27,3.35,3.35,3.35,3.35
1995-12-28,2.875,2.875,2.875,2.875
1995-12-29,2.75,2.75,2.75,2.75
1996-01-02,3.425,3.425,3.425,3.425
1996-01-03,3.515,3.515,3.515,3.515
1996-01-04,3.525,3.525,3.525,3.525
1996-01-05,3.515,3.515,3.515,3.515
1996-01-09,3.545,3.545,3.545,3.545
1996-01-10,3.445,3.445,3.445,3.445
1996-01-11,3.295,3.295,3.295,3.295
1996-01-12,3.025,3.025,3.025,3.025
1996-01-15,2.475,2.475,2.475,2.475
1996-01-16,2.125,2.125,2.125,2.125
1996-01-17,2.325,2.325,2.325,2.325
1996-01-18,2.475,2.475,2.475,2.475
1996-01-19,2.675,2.675,2.675,2.675
1996-01-22,2.24,2.24,2.24,2.24
1996-01-23,2.35,2.35,2.35,2.35
1996-01-24,2.825,2.825,2.825,2.825
1996-01-25,2.75,2.75,2.75,2.75
1996-01-26,2.6,2.6,2.6,2.6
1996-01-29,2.735,2.735,2.735,2.735
1996-01-30,3.125,3.125,3.125,3.125
1996-01-31,3.5,3.5,3.5,3.5
1996-02-01,3.25,3.25,3.25,3.25
1996-02-02,3.5,3.5,3.5,3.5
1996-02-05,3.5,3.5,3.5,3.5
1996-02-06,3.75,3.75,3.75,3.75
1996-02-07,8,8,8,8
1996-02-08,7.25,7.25,7.25,7.25
1996-02-09,5.625,5.625,5.625,5.625
1996-02-12,5.2,5.2,5.2,5.2
1996-02-13,4.25,4.25,4.25,4.25
1996-02-14,5.125,5.125,5.125,5.125
1996-02-15,5.875,5.875,5.875,5.875
1996-02-16,4.25,4.25,4.25,4.25
1996-02-20,2.525,2.525,2.525,2.525
1996-02-21,2.475,2.475,2.475,2.475
1996-02-22,2.475,2.475,2.475,2.475
1996-02-23,2.975,2.975,2.975,2.975
1996-02-26,2.975,2.975,2.975,2.975
1996-02-27,3.025,3.025,3.025,3.025
1996-02-28,3.45,3.45,3.45,3.45
1996-02-29,2.95,2.95,2.95,2.95
1996-03-01,3.1,3.1,3.1,3.1
1996-03-04,2.675,2.675,2.675,2.675
1996-03-05,2.91,2.91,2.91,2.91
1996-03-06,3.275,3.275,3.275,3.275
1996-03-07,3.925,3.925,3.925,3.925
1996-03-08,3.05,3.05,3.05,3.05
1996-03-11,2.825,2.825,2.825,2.825
1996-03-12,2.875,2.875,2.875,2.875
1996-03-13,2.79,2.79,2.79,2.79
1996-03-14,2.75,2.75,2.75,2.75
1996-03-15,2.775,2.775,2.775,2.775
1996-03-18,2.925,2.925,2.925,2.925
1996-03-19,2.925,2.925,2.925,2.925
1996-03-20,2.865,2.865,2.865,2.865
1996-03-21,2.875,2.875,2.875,2.875
1996-03-22,2.875,2.875,2.875,2.875
1996-03-25,3.015,3.015,3.015,3.015
1996-03-26,2.955,2.955,2.955,2.955
1996-03-27,2.835,2.835,2.835,2.835
1996-03-28,2.775,2.775,2.775,2.775
1996-03-29,2.85,2.85,2.85,2.85
1996-04-01,2.375,2.375,2.375,2.375
1996-04-02,2.2,2.2,2.2,2.2
1996-04-03,2.225,2.225,2.225,2.225
1996-04-04,2.375,2.375,2.375,2.375
1996-04-08,2.375,2.375,2.375,2.375
1996-04-09,2.3,2.3,2.3,2.3
1996-04-10,2.19,2.19,2.19,2.19
1996-04-11,2.15,2.15,2.15,2.15
1996-04-12,2.25,2.25,2.25,2.25
1996-04-15,2.28,2.28,2.28,2.28
1996-04-16,2.215,2.215,2.215,2.215
1996-04-17,2.185,2.185,2.185,2.185
1996-04-18,2.21,2.21,2.21,2.21
1996-04-19,2.175,2.175,2.175,2.175
1996-04-22,2.19,2.19,2.19,2.19
1996-04-23,2.175,2.175,2.175,2.175
1996-04-24,2.17,2.17,2.17,2.17
1996-04-25,2.24,2.24,2.24,2.24
1996-04-26,2.175,2.175,2.175,2.175
1996-04-29,2.175,2.175,2.175,2.175
1996-04-30,2.23,2.23,2.23,2.23
1996-05-01,2.15,2.15,2.15,2.15
1996-05-02,2.15,2.15,2.15,2.15
1996-05-03,2.115,2.115,2.115,2.115
1996-05-06,2.105,2.105,2.105,2.105
1996-05-07,2.13,2.13,2.13,2.13
1996-05-08,2.16,2.16,2.16,2.16
1996-05-09,2.195,2.195,2.195,2.195
1996-05-10,2.2,2.2,2.2,2.2
1996-05-13,2.215,2.215,2.215,2.215
1996-05-14,2.23,2.23,2.23,2.23
1996-05-15,2.215,2.215,2.215,2.215
1996-05-16,2.23,2.23,2.23,2.23
1996-05-17,2.23,2.23,2.23,2.23
1996-05-20,2.285,2.285,2.285,2.285
1996-05-21,2.325,2.325,2.325,2.325
1996-05-22,2.325,2.325,2.325,2.325
1996-05-23,2.325,2.325,2.325,2.325
1996-05-24,2.325,2.325,2.325,2.325
1996-05-28,2.325,2.325,2.325,2.325
1996-05-29,2.345,2.345,2.345,2.345
1996-05-30,2.295,2.295,2.295,2.295
1996-05-31,2.375,2.375,2.375,2.375
1996-06-03,2.37,2.37,2.37,2.37
1996-06-04,2.34,2.34,2.34,2.34
1996-06-05,2.335,2.335,2.335,2.335
1996-06-06,2.37,2.37,2.37,2.37
1996-06-07,2.37,2.37,2.37,2.37
1996-06-10,2.37,2.37,2.37,2.37
1996-06-11,2.38,2.38,2.38,2.38
1996-06-12,2.41,2.41,2.41,2.41
1996-06-13,2.435,2.435,2.435,2.435
1996-06-14,2.435,2.435,2.435,2.435
1996-06-17,2.44,2.44,2.44,2.44
1996-06-18,2.44,2.44,2.44,2.44
1996-06-19,2.69,2.69,2.69,2.69
1996-06-20,2.595,2.595,2.595,2.595
1996-06-21,2.595,2.595,2.595,2.595
1996-06-24,2.635,2.635,2.635,2.635
1996-06-25,2.61,2.61,2.61,2.61
1996-06-26,2.635,2.635,2.635,2.635
1996-06-27,2.67,2.67,2.67,2.67
1996-06-28,2.67,2.67,2.67,2.67
1996-07-01,2.685,2.685,2.685,2.685
1996-07-02,2.65,2.65,2.65,2.65
1996-07-03,2.635,2.635,2.635,2.635
1996-07-08,2.725,2.725,2.725,2.725
1996-07-09,2.645,2.645,2.645,2.645
1996-07-10,2.625,2.625,2.625,2.625
1996-07-11,2.62,2.62,2.62,2.62
1996-07-12,2.62,2.62,2.62,2.62
1996-07-15,2.63,2.63,2.63,2.63
1996-07-16,2.645,2.645,2.645,2.645
1996-07-17,2.65,2.65,2.65,2.65
1996-07-18,2.55,2.55,2.55,2.55
1996-07-19,2.42,2.42,2.42,2.42
1996-07-22,2.295,2.295,2.295,2.295
1996-07-23,2.32,2.32,2.32,2.32
1996-07-24,2.32,2.32,2.32,2.32
1996-07-25,2.43,2.43,2.43,2.43
1996-07-26,2.27,2.27,2.27,2.27
1996-07-29,2.065,2.065,2.065,2.065
1996-07-30,2.05,2.05,2.05,2.05
1996-07-31,2.31,2.31,2.31,2.31
1996-08-01,2.175,2.175,2.175,2.175
1996-08-02,2.2,2.2,2.2,2.2
1996-08-05,2.255,2.255,2.255,2.255
1996-08-06,2.175,2.175,2.175,2.175
1996-08-07,2.03,2.03,2.03,2.03
1996-08-08,2.11,2.11,2.11,2.11
1996-08-09,2.025,2.025,2.025,2.025
1996-08-12,2.05,2.05,2.05,2.05
1996-08-13,2.05,2.05,2.05,2.05
1996-08-14,2.01,2.01,2.01,2.01
1996-08-15,2.065,2.065,2.065,2.065
1996-08-16,2.055,2.055,2.055,2.055
1996-08-19,2.055,2.055,2.055,2.055
1996-08-20,2.125,2.125,2.125,2.125
1996-08-21,2.055,2.055,2.055,2.055
1996-08-22,2.02,2.02,2.02,2.02
1996-08-23,1.955,1.955,1.955,1.955
1996-08-26,2.01,2.01,2.01,2.01
1996-08-27,1.9,1.9,1.9,1.9
1996-08-28,1.88,1.88,1.88,1.88
1996-08-29,1.81,1.81,1.81,1.81
1996-08-30,1.725,1.725,1.725,1.725
1996-09-03,1.73,1.73,1.73,1.73
1996-09-04,1.695,1.695,1.695,1.695
1996-09-05,1.705,1.705,1.705,1.705
1996-09-06,1.735,1.735,1.735,1.735
1996-09-09,1.81,1.81,1.81,1.81
1996-09-10,1.785,1.785,1.785,1.785
1996-09-11,1.8,1.8,1.8,1.8
1996-09-12,1.83,1.83,1.83,1.83
1996-09-13,1.83,1.83,1.83,1.83
1996-09-16,1.875,1.875,1.875,1.875
1996-09-17,1.93,1.93,1.93,1.93
1996-09-18,1.855,1.855,1.855,1.855
1996-09-19,1.855,1.855,1.855,1.855
1996-09-20,1.925,1.925,1.925,1.925
1996-09-23,1.92,1.92,1.92,1.92
1996-09-24,1.88,1.88,1.88,1.88
1996-09-25,1.915,1.915,1.915,1.915
1996-09-26,1.935,1.935,1.935,1.935
1996-09-27,1.85,1.85,1.85,1.85
1996-09-30,1.865,1.865,1.865,1.865
1996-10-01,1.93,1.93,1.93,1.93
1996-10-02,1.93,1.93,1.93,1.93
1996-10-03,1.94,1.94,1.94,1.94
1996-10-04,2.02,2.02,2.02,2.02
1996-10-07,2.225,2.225,2.225,2.225
1996-10-08,2.215,2.215,2.215,2.215
1996-10-09,2.215,2.215,2.215,2.215
1996-10-10,2.42,2.42,2.42,2.42
1996-10-11,2.335,2.335,2.335,2.335
1996-10-14,2.275,2.275,2.275,2.275
1996-10-15,2.305,2.305,2.305,2.305
1996-10-16,2.415,2.415,2.415,2.415
1996-10-17,2.415,2.415,2.415,2.415
1996-10-18,2.36,2.36,2.36,2.36
1996-10-21,2.395,2.395,2.395,2.395
1996-10-22,2.525,2.525,2.525,2.525
1996-10-23,2.525,2.525,2.525,2.525
1996-10-24,2.615,2.615,2.615,2.615
1996-10-25,2.515,2.515,2.515,2.515
1996-10-28,2.615,2.615,2.615,2.615
1996-10-29,2.64,2.64,2.64,2.64
1996-10-30,2.86,2.86,2.86,2.86
1996-10-31,2.74,2.74,2.74,2.74
1996-11-01,2.73,2.73,2.73,2.73
1996-11-04,2.715,2.715,2.715,2.715
1996-11-05,2.615,2.615,2.615,2.615
1996-11-06,2.71,2.71,2.71,2.71
1996-11-07,2.71,2.71,2.71,2.71
1996-11-08,2.725,2.725,2.725,2.725
1996-11-11,2.725,2.725,2.725,2.725
1996-11-12,2.755,2.755,2.755,2.755
1996-11-13,2.71,2.71,2.71,2.71
1996-11-14,2.71,2.71,2.71,2.71
1996-11-15,2.79,2.79,2.79,2.79
1996-11-18,2.785,2.785,2.785,2.785
1996-11-19,3.005,3.005,3.005,3.005
1996-11-20,3.005,3.005,3.005,3.005
1996-11-21,3.715,3.715,3.715,3.715
1996-11-22,3.715,3.715,3.715,3.715
1996-11-25,3.68,3.68,3.68,3.68
1996-11-26,3.9,3.9,3.9,3.9
1996-11-27,3.81,3.81,3.81,3.81
1996-12-02,3.72,3.72,3.72,3.72
1996-12-03,3.415,3.415,3.415,3.415
1996-12-04,3.415,3.415,3.415,3.415
1996-12-05,3.89,3.89,3.89,3.89
1996-12-06,3.655,3.655,3.655,3.655
1996-12-09,3.36,3.36,3.36,3.36
1996-12-10,3.21,3.21,3.21,3.21
1996-12-11,5.445,5.445,5.445,5.445
1996-12-12,3.43,3.43,3.43,3.43
1996-12-13,3.43,3.43,3.43,3.43
1996-12-16,3.625,3.625,3.625,3.625
1996-12-17,4.525,4.525,4.525,4.525
1996-12-18,4.475,4.475,4.475,4.475
1996-12-19,4.69,4.69,4.69,4.69
1996-12-20,4.39,4.39,4.39,4.39
1996-12-23,4.05,4.05,4.05,4.05
1996-12-24,4.05,4.05,4.05,4.05
1996-12-26,3.925,3.925,3.925,3.925
1996-12-27,3.625,3.625,3.625,3.625
1996-12-30,3.815,3.815,3.815,3.815
1996-12-31,4.05,4.05,4.05,4.05
1997-01-02,2.55,2.55,2.55,2.55
1997-01-03,2.55,2.55,2.55,2.55
1997-01-06,2.565,2.565,2.565,2.565
1997-01-07,3.475,3.475,3.475,3.475
1997-01-08,3.825,3.825,3.825,3.825
1997-01-09,3.625,3.625,3.625,3.625
1997-01-10,3.625,3.625,3.625,3.625
1997-01-13,3.875,3.875,3.875,3.875
1997-01-14,3.94,3.94,3.94,3.94
1997-01-15,3.94,3.94,3.94,3.94
1997-01-16,4.55,4.55,4.55,4.55
1997-01-17,4.55,4.55,4.55,4.55
1997-01-20,3.24,3.24,3.24,3.24
1997-01-21,3.24,3.24,3.24,3.24
1997-01-22,3.025,3.025,3.025,3.025
1997-01-23,2.96,2.96,2.96,2.96
1997-01-24,2.715,2.715,2.715,2.715
1997-01-27,2.715,2.715,2.715,2.715
1997-01-28,3,3,3,3
1997-01-29,2.985,2.985,2.985,2.985
1997-01-30,3.015,3.015,3.015,3.015
1997-01-31,2.935,2.935,2.935,2.935
1997-02-03,2.935,2.935,2.935,2.935
1997-02-04,2.575,2.575,2.575,2.575
1997-02-05,2.575,2.575,2.575,2.575
1997-02-06,2.66,2.66,2.66,2.66
1997-02-07,2.39,2.39,2.39,2.39
1997-02-10,2.425,2.425,2.425,2.425
1997-02-11,2.425,2.425,2.425,2.425
1997-02-12,2.42,2.42,2.42,2.42
1997-02-13,2.42,2.42,2.42,2.42
1997-02-14,2.235,2.235,2.235,2.235
1997-02-18,2.135,2.135,2.135,2.135
1997-02-19,1.83,1.83,1.83,1.83
1997-02-20,1.935,1.935,1.935,1.935
1997-02-21,1.895,1.895,1.895,1.895
1997-02-24,1.905,1.905,1.905,1.905
1997-02-25,1.82,1.82,1.82,1.82
1997-02-26,1.855,1.855,1.855,1.855
1997-02-27,1.865,1.865,1.865,1.865
1997-02-28,1.79,1.79,1.79,1.79
1997-03-03,1.785,1.785,1.785,1.785
1997-03-04,1.785,1.785,1.785,1.785
1997-03-05,1.93,1.93,1.93,1.93
1997-03-06,1.825,1.825,1.825,1.825
1997-03-07,1.825,1.825,1.825,1.825
1997-03-10,1.935,1.935,1.935,1.935
1997-03-11,1.9,1.9,1.9,1.9
1997-03-12,1.9,1.9,1.9,1.9
1997-03-13,1.945,1.945,1.945,1.945
1997-03-14,1.95,1.95,1.95,1.95
1997-03-17,1.95,1.95,1.95,1.95
1997-03-18,1.91,1.91,1.91,1.91
1997-03-19,1.875,1.875,1.875,1.875
1997-03-20,1.875,1.875,1.875,1.875
1997-03-21,1.87,1.87,1.87,1.87
1997-03-24,1.86,1.86,1.86,1.86
1997-03-25,1.875,1.875,1.875,1.875
1997-03-26,1.915,1.915,1.915,1.915
1997-03-27,1.9,1.9,1.9,1.9
1997-03-31,1.9,1.9,1.9,1.9
1997-04-01,1.96,1.96,1.96,1.96
1997-04-02,1.86,1.86,1.86,1.86
1997-04-03,1.85,1.85,1.85,1.85
1997-04-04,1.895,1.895,1.895,1.895
1997-04-07,2,2,2,2
1997-04-08,2,2,2,2
1997-04-09,1.995,1.995,1.995,1.995
1997-04-10,1.96,1.96,1.96,1.96
1997-04-11,1.96,1.96,1.96,1.96
1997-04-14,1.97,1.97,1.97,1.97
1997-04-15,2,2,2,2
1997-04-16,2,2,2,2
1997-04-17,2.08,2.08,2.08,2.08
1997-04-18,2.09,2.09,2.09,2.09
1997-04-21,2.075,2.075,2.075,2.075
1997-04-22,2.105,2.105,2.105,2.105
1997-04-23,2.24,2.24,2.24,2.24
1997-04-24,2.115,2.115,2.115,2.115
1997-04-25,2.175,2.175,2.175,2.175
1997-04-28,2.095,2.095,2.095,2.095
1997-04-29,2.11,2.11,2.11,2.11
1997-04-30,2.155,2.155,2.155,2.155
1997-05-01,2.155,2.155,2.155,2.155
1997-05-02,2.2,2.2,2.2,2.2
1997-05-05,2.21,2.21,2.21,2.21
1997-05-06,2.21,2.21,2.21,2.21
1997-05-07,2.365,2.365,2.365,2.365
1997-05-08,2.34,2.34,2.34,2.34
1997-05-09,2.34,2.34,2.34,2.34
1997-05-12,2.255,2.255,2.255,2.255
1997-05-13,2.175,2.175,2.175,2.175
1997-05-14,2.175,2.175,2.175,2.175
1997-05-15,2.205,2.205,2.205,2.205
1997-05-16,2.185,2.185,2.185,2.185
1997-05-19,2.185,2.185,2.185,2.185
1997-05-20,2.21,2.21,2.21,2.21
1997-05-21,2.2,2.2,2.2,2.2
1997-05-22,2.2,2.2,2.2,2.2
1997-05-23,2.2,2.2,2.2,2.2
1997-05-27,2.28,2.28,2.28,2.28
1997-05-28,2.28,2.28,2.28,2.28
1997-05-29,2.285,2.285,2.285,2.285
1997-05-30,2.285,2.285,2.285,2.285
1997-06-02,2.195,2.195,2.195,2.195
1997-06-03,2.11,2.11,2.11,2.11
1997-06-04,2.18,2.18,2.18,2.18
1997-06-05,2.165,2.165,2.165,2.165
1997-06-06,2.19,2.19,2.19,2.19
1997-06-09,2.19,2.19,2.19,2.19
1997-06-10,2.165,2.165,2.165,2.165
1997-06-11,2.175,2.175,2.175,2.175
1997-06-12,2.14,2.14,2.14,2.14
1997-06-13,2.155,2.155,2.155,2.155
1997-06-16,2.195,2.195,2.195,2.195
1997-06-17,2.195,2.195,2.195,2.195
1997-06-18,2.22,2.22,2.22,2.22
1997-06-19,2.22,2.22,2.22,2.22
1997-06-20,2.245,2.245,2.245,2.245
1997-06-23,2.245,2.245,2.245,2.245
1997-06-24,2.285,2.285,2.285,2.285
1997-06-25,2.315,2.315,2.315,2.315
1997-06-26,2.315,2.315,2.315,2.315
1997-06-27,2.18,2.18,2.18,2.18
1997-06-30,2.155,2.155,2.155,2.155
1997-07-01,2.155,2.155,2.155,2.155
1997-07-02,2.155,2.155,2.155,2.155
1997-07-03,2.135,2.135,2.135,2.135
1997-07-07,2.13,2.13,2.13,2.13
1997-07-08,2.13,2.13,2.13,2.13
1997-07-09,2.13,2.13,2.13,2.13
1997-07-10,2.155,2.155,2.155,2.155
1997-07-11,2.155,2.155,2.155,2.155
1997-07-14,2.165,2.165,2.165,2.165
1997-07-15,2.205,2.205,2.205,2.205
1997-07-16,2.23,2.23,2.23,2.23
1997-07-17,2.275,2.275,2.275,2.275
1997-07-18,2.275,2.275,2.275,2.275
1997-07-21,2.165,2.165,2.165,2.165
1997-07-22,2.155,2.155,2.155,2.155
1997-07-23,2.2,2.2,2.2,2.2
1997-07-24,2.235,2.235,2.235,2.235
1997-07-25,2.225,2.225,2.225,2.225
1997-07-28,2.225,2.225,2.225,2.225
1997-07-29,2.21,2.21,2.21,2.21
1997-07-30,2.225,2.225,2.225,2.225
1997-07-31,2.225,2.225,2.225,2.225
1997-08-01,2.23,2.23,2.23,2.23
1997-08-04,2.255,2.255,2.255,2.255
1997-08-05,2.33,2.33,2.33,2.33
1997-08-06,2.33,2.33,2.33,2.33
1997-08-07,2.475,2.475,2.475,2.475
1997-08-08,2.375,2.375,2.375,2.375
1997-08-11,2.375,2.375,2.375,2.375
1997-08-12,2.58,2.58,2.58,2.58
1997-08-13,2.58,2.58,2.58,2.58
1997-08-14,2.43,2.43,2.43,2.43
1997-08-15,2.535,2.535,2.535,2.535
1997-08-18,2.54,2.54,2.54,2.54
1997-08-19,2.605,2.605,2.605,2.605
1997-08-20,2.605,2.605,2.605,2.605
1997-08-21,2.445,2.445,2.445,2.445
1997-08-22,2.445,2.445,2.445,2.445
1997-08-25,2.515,2.515,2.515,2.515
