Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1987-12-11,95.302,95.302,95.302,95.302,13272569.674356
1987-12-14,93.7664,93.7664,93.7664,93.7664,13012323.622026
1987-12-15,94.1404,94.1404,94.1404,94.1404,13012323.622026
1987-12-16,93.7664,93.7664,93.7664,93.7664,65061622.111173
1987-12-17,91.847,91.847,91.847,91.847,24723415.982136
1987-12-18,91.4531,91.4531,91.4531,91.4531,31229575.292494
1987-12-21,96.4418,96.4418,96.4418,96.4418,58971849.682765
1987-12-22,96.8187,96.8187,96.8187,96.8187,22120954.458567
1987-12-23,99.1321,99.1321,99.1321,99.1321,39036970.866076
1987-12-24,99.5039,99.5039,99.5039,99.5039,28200306.162037
1987-12-29,95.8769,95.8769,95.8769,95.8769,11711090.359587
1987-12-30,98.7571,98.7571,98.7571,98.7571,21340210.300007
1987-12-31,96.0589,96.0589,96.0589,96.0589,7286900.4681353
1988-01-04,99.5039,99.5039,99.5039,99.5039,12491830.517102
1988-01-05,101.074,101.074,101.074,101.074,28627114.769188
1988-01-06,101.434,101.434,101.434,101.434,64020632.900542
1988-01-07,103.363,103.363,103.363,103.363,26024648.244312
1988-01-08,100.664,100.664,100.664,100.664,14834046.988601
1988-01-11,99.8939,99.8939,99.8939,99.8939,26024648.244312
1988-01-12,97.6145,97.6145,97.6145,97.6145,22641442.562183
1988-01-13,97.6145,97.6145,97.6145,97.6145,8067637.6248657
1988-01-14,96.8187,96.8187,96.8187,96.8187,10930351.202334
1988-01-15,98.7571,98.7571,98.7571,98.7571,11450845.307518
1988-01-19,96.8187,96.8187,96.8187,96.8187,7807394.5733198
1988-01-22,99.5039,99.5039,99.5039,99.5039,31229575.292494
1988-01-26,98.9441,98.9441,98.9441,98.9441,7286900.4681353
1988-01-27,98.7571,98.7571,98.7571,98.7571,4163942.8388597
1988-01-28,102.223,102.223,102.223,102.223,28627114.769188
1988-01-29,101.434,101.434,101.434,101.434,5465177.1015593
1988-02-01,99.8939,99.8939,99.8939,99.8939,8327888.6785042
1988-02-02,99.1321,99.1321,99.1321,99.1321,18477500.723585
1988-02-03,98.9441,98.9441,98.9441,98.9441,7026656.4163279
1988-02-04,99.5039,99.5039,99.5039,99.5039,17436514.513739
1988-02-05,98.7571,98.7571,98.7571,98.7571,11711090.359587
1988-02-08,98.3563,98.3563,98.3563,98.3563,26024648.244312
1988-02-09,99.5039,99.5039,99.5039,99.5039,14053309.831871
1988-02-12,99.8939,99.8939,99.8939,99.8939,3903694.786006
1988-02-16,99.1321,99.1321,99.1321,99.1321,7807394.5733198
1988-02-18,98.3563,98.3563,98.3563,98.3563,23422185.720483
1988-02-19,96.8187,96.8187,96.8187,96.8187,22641442.562183
1988-02-22,95.302,95.302,95.302,95.302,5725422.1536283
1988-02-24,94.5192,94.5192,94.5192,94.5192,18737746.775915
1988-02-25,95.684,95.684,95.684,95.684,26024648.244312
1988-02-26,94.3214,94.3214,94.3214,94.3214,20038983.039138
1988-02-29,95.684,95.684,95.684,95.684,17436514.513739
1988-03-02,95.8769,95.8769,95.8769,95.8769,20819720.195869
1988-03-03,95.684,95.684,95.684,95.684,21600455.352076
1988-03-04,96.0589,96.0589,96.0589,96.0589,24983659.033682
1988-03-07,97.6145,97.6145,97.6145,97.6145,12752077.569695
1988-03-08,98.3563,98.3563,98.3563,98.3563,24463170.930067
1988-03-09,99.5039,99.5039,99.5039,99.5039,25764399.191197
1988-03-10,106.412,106.412,106.412,106.412,122315841.64694
1988-03-11,105.282,105.282,105.282,105.282,265451396.4879
1988-03-14,103.743,103.743,103.743,103.743,23292059.693532
1988-03-16,103.363,103.363,103.363,103.363,9108622.8344499
1988-03-18,107.772,107.772,107.772,107.772,39036970.866076
1988-03-21,107.212,107.212,107.212,107.212,7026656.4163279
1988-03-22,105.282,105.282,105.282,105.282,8327888.6785042
1988-03-24,102.223,102.223,102.223,102.223,18997992.828246
1988-03-25,101.434,101.434,101.434,101.434,14834046.988601
1988-03-28,100.664,100.664,100.664,100.664,7547148.5209892
1988-03-30,100.864,100.864,100.864,100.864,17046144.434981
1988-03-31,100.294,100.294,100.294,100.294,6245915.2585512
1988-04-05,99.5039,99.5039,99.5039,99.5039,4424190.8917136
1988-04-07,101.244,101.244,101.244,101.244,6636286.3375703
1988-04-08,101.644,101.644,101.644,101.644,6506161.3108819
1988-04-11,106.412,106.412,106.412,106.412,14053309.831871
1988-04-12,105.082,105.082,105.082,105.082,7286900.4681353
1988-04-13,106.412,106.412,106.412,106.412,16655772.355701
1988-04-14,105.642,105.642,105.642,105.642,17957006.6184
1988-04-15,104.513,104.513,104.513,104.513,15354544.094571
1988-04-18,106.832,106.832,106.832,106.832,19778733.986022
1988-04-19,107.212,107.212,107.212,107.212,12231586.465295
1988-04-20,105.282,105.282,105.282,105.282,8588133.7305733
1988-04-21,104.883,104.883,104.883,104.883,7286900.4681353
1988-04-22,102.593,102.593,102.593,102.593,9889366.9930112
1988-04-25,103.363,103.363,103.363,103.363,4944682.9963749
1988-04-26,105.642,105.642,105.642,105.642,8588133.7305733
1988-04-28,105.282,105.282,105.282,105.282,7807394.5733198
1988-04-29,104.513,104.513,104.513,104.513,9889366.9930112
1988-05-04,102.223,102.223,102.223,102.223,20299223.089899
1988-05-05,101.434,101.434,101.434,101.434,16916024.4096
1988-05-06,102.973,102.973,102.973,102.973,7547148.5209892
1988-05-09,101.644,101.644,101.644,101.644,2602460.5233065
1988-05-10,102.223,102.223,102.223,102.223,8588133.7305733
1988-05-11,101.833,101.833,101.833,101.833,19258239.880838
1988-05-13,102.223,102.223,102.223,102.223,6245915.2585512
1988-05-16,100.664,100.664,100.664,100.664,6506161.3108819
1988-05-17,102.223,102.223,102.223,102.223,12752077.569695
1988-05-18,100.294,100.294,100.294,100.294,5725422.1536283
1988-05-19,99.336,99.336,99.336,99.336,11190598.254926
1988-05-20,99.5039,99.5039,99.5039,99.5039,8067637.6248657
1988-05-24,101.074,101.074,101.074,101.074,14834046.988601
1988-05-25,100.664,100.664,100.664,100.664,7026656.4163279
1988-05-26,99.7139,99.7139,99.7139,99.7139,4684435.9437826
1988-05-27,99.5039,99.5039,99.5039,99.5039,9889366.9930112
1988-05-31,99.8939,99.8939,99.8939,99.8939,3903694.786006
1988-06-01,101.644,101.644,101.644,101.644,5985667.2056974
1988-06-02,101.434,101.434,101.434,101.434,5204929.0487055
1988-06-03,103.363,103.363,103.363,103.363,7026656.4163279
1988-06-06,103.563,103.563,103.563,103.563,3383205.6821294
1988-06-07,102.593,102.593,102.593,102.593,18477500.723585
1988-06-10,103.743,103.743,103.743,103.743,15094298.04224
1988-06-13,102.593,102.593,102.593,102.593,6506161.3108819
1988-06-14,103.363,103.363,103.363,103.363,5725422.1536283
1988-06-15,102.593,102.593,102.593,102.593,7807394.5733198
1988-06-16,102.223,102.223,102.223,102.223,8327888.6785042
1988-06-17,100.664,100.664,100.664,100.664,15354544.094571
1988-06-21,101.833,101.833,101.833,101.833,8588133.7305733
1988-06-22,101.074,101.074,101.074,101.074,15614788.146378
1988-06-23,99.8939,99.8939,99.8939,99.8939,12491830.517102
1988-06-24,98.7571,98.7571,98.7571,98.7571,13012323.622026
1988-06-27,97.0326,97.0326,97.0326,97.0326,12491830.517102
1988-06-28,98.7571,98.7571,98.7571,98.7571,12231586.465295
1988-06-29,98.3563,98.3563,98.3563,98.3563,14834046.988601
1988-06-30,97.6145,97.6145,97.6145,97.6145,2602460.5233065
1988-07-01,97.0326,97.0326,97.0326,97.0326,17696760.566069
1988-07-04,97.6145,97.6145,97.6145,97.6145,9368873.8880883
1988-07-05,97.9843,97.9843,97.9843,97.9843,10930351.202334
1988-07-06,101.074,101.074,101.074,101.074,12231586.465295
1988-07-07,100.294,100.294,100.294,100.294,9889366.9930112
1988-07-08,101.434,101.434,101.434,101.434,11190598.254926
1988-07-12,99.5039,99.5039,99.5039,99.5039,5985667.2056974
1988-07-13,100.294,100.294,100.294,100.294,9629116.9396343
1988-07-14,99.8939,99.8939,99.8939,99.8939,10149612.045081
1988-07-15,99.1321,99.1321,99.1321,99.1321,8848378.7826424
1988-07-18,99.8939,99.8939,99.8939,99.8939,13012323.622026
1988-07-19,99.1321,99.1321,99.1321,99.1321,14313553.883679
1988-07-20,101.833,101.833,101.833,101.833,15094298.04224
1988-07-21,100.664,100.664,100.664,100.664,10149612.045081
1988-07-22,98.7571,98.7571,98.7571,98.7571,7286900.4681353
1988-07-25,99.1321,99.1321,99.1321,99.1321,3122957.6292756
1988-07-26,98.7571,98.7571,98.7571,98.7571,4163942.8388597
1988-07-27,99.1321,99.1321,99.1321,99.1321,6245915.2585512
1988-07-28,98.9441,98.9441,98.9441,98.9441,5725422.1536283
1988-07-29,99.7139,99.7139,99.7139,99.7139,9108622.8344499
1988-08-01,99.8939,99.8939,99.8939,99.8939,6245915.2585512
1988-08-02,99.5039,99.5039,99.5039,99.5039,4163942.8388597
1988-08-03,99.7139,99.7139,99.7139,99.7139,14834046.988601
1988-08-04,99.5039,99.5039,99.5039,99.5039,2862711.576945
1988-08-05,99.1321,99.1321,99.1321,99.1321,2602460.5233065
1988-08-08,98.7571,98.7571,98.7571,98.7571,9889366.9930112
1988-08-09,99.8939,99.8939,99.8939,99.8939,21079964.247676
1988-08-10,98.1793,98.1793,98.1793,98.1793,10409858.097411
1988-08-11,99.5039,99.5039,99.5039,99.5039,11711090.359587
1988-08-15,94.9042,94.9042,94.9042,94.9042,8848378.7826424
1988-08-19,96.0589,96.0589,96.0589,96.0589,11450845.307518
1988-08-22,95.8769,95.8769,95.8769,95.8769,4163942.8388597
1988-08-23,95.302,95.302,95.302,95.302,18997992.828246
1988-08-24,94.5192,94.5192,94.5192,94.5192,10149612.045081
1988-08-25,92.4108,92.4108,92.4108,92.4108,14053309.831871
1988-08-26,91.847,91.847,91.847,91.847,12231586.465295
1988-08-30,91.637,91.637,91.637,91.637,13272569.674356
1988-09-01,91.4531,91.4531,91.4531,91.4531,12231586.465295
1988-09-02,93.1816,93.1816,93.1816,93.1816,13532814.726425
1988-09-05,94.3214,94.3214,94.3214,94.3214,4944682.9963749
1988-09-07,91.847,91.847,91.847,91.847,13532814.726425
1988-09-08,91.2611,91.2611,91.2611,91.2611,9108622.8344499
1988-09-09,90.8763,90.8763,90.8763,90.8763,6245915.2585512
1988-09-12,91.637,91.637,91.637,91.637,2474944.1787683
1988-09-13,92.4108,92.4108,92.4108,92.4108,18477500.723585
1988-09-15,94.5192,94.5192,94.5192,94.5192,21340210.300007
1988-09-16,94.9042,94.9042,94.9042,94.9042,8588133.7305733
1988-09-19,94.5192,94.5192,94.5192,94.5192,4424190.8917136
1988-09-20,94.7262,94.7262,94.7262,94.7262,4163942.8388597
1988-09-21,95.484,95.484,95.484,95.484,5985667.2056974
1988-09-22,95.302,95.302,95.302,95.302,3643450.7341985
1988-09-23,94.9042,94.9042,94.9042,94.9042,4163942.8388597
1988-09-27,95.302,95.302,95.302,95.302,5985667.2056974
1988-09-28,92.9867,92.9867,92.9867,92.9867,14313553.883679
1988-09-29,94.5192,94.5192,94.5192,94.5192,15614788.146378
1988-09-30,93.1816,93.1816,93.1816,93.1816,90565777.250562
1988-10-03,91.0602,91.0602,91.0602,91.0602,5725422.1536283
1988-10-05,91.637,91.637,91.637,91.637,19310288.491148
1988-10-06,92.9867,92.9867,92.9867,92.9867,25764399.191197
1988-10-07,92.4108,92.4108,92.4108,92.4108,13532814.726425
1988-10-10,92.0209,92.0209,92.0209,92.0209,5985667.2056974
1988-10-11,91.4531,91.4531,91.4531,91.4531,5949231.6780887
1988-10-12,90.1055,90.1055,90.1055,90.1055,15094298.04224
1988-10-13,90.4803,90.4803,90.4803,90.4803,9759243.9668459
1988-10-14,92.9867,92.9867,92.9867,92.9867,46844366.439657
1988-10-17,94.5192,94.5192,94.5192,94.5192,15614788.146378
1988-10-18,94.9042,94.9042,94.9042,94.9042,10800230.176692
1988-10-19,94.5192,94.5192,94.5192,94.5192,14248494.87125
1988-10-20,93.9344,93.9344,93.9344,93.9344,3643450.7341985
1988-10-21,93.3666,93.3666,93.3666,93.3666,9889366.9930112
1988-10-24,92.8007,92.8007,92.8007,92.8007,4684435.9437826
1988-10-25,93.3666,93.3666,93.3666,93.3666,3903694.786006
1988-10-26,93.7664,93.7664,93.7664,93.7664,6766405.3626894
1988-10-28,94.1404,94.1404,94.1404,94.1404,5592696.4468822
1988-10-31,93.5616,93.5616,93.5616,93.5616,4424190.8917136
1988-11-01,93.7664,93.7664,93.7664,93.7664,5985667.2056974
1988-11-02,93.9344,93.9344,93.9344,93.9344,3643450.7341985
1988-11-03,94.1404,94.1404,94.1404,94.1404,11971335.411656
1988-11-04,94.9042,94.9042,94.9042,94.9042,8848378.7826424
1988-11-07,94.5192,94.5192,94.5192,94.5192,14573802.936794
1988-11-08,96.0589,96.0589,96.0589,96.0589,13012323.622026
1988-11-09,95.684,95.684,95.684,95.684,14573802.936794
1988-11-10,96.6547,96.6547,96.6547,96.6547,26235447.366653
1988-11-11,94.9042,94.9042,94.9042,94.9042,16265404.277466
1988-11-14,94.7262,94.7262,94.7262,94.7262,13532814.726425
1988-11-15,94.3214,94.3214,94.3214,94.3214,3903694.786006
1988-11-16,94.1404,94.1404,94.1404,94.1404,12231586.465295
1988-11-17,95.1032,95.1032,95.1032,95.1032,5985667.2056974
1988-11-18,94.9042,94.9042,94.9042,94.9042,14573802.936794
1988-11-21,93.3666,93.3666,93.3666,93.3666,13012323.622026
1988-11-22,94.3214,94.3214,94.3214,94.3214,24853541.008824
1988-11-23,94.9042,94.9042,94.9042,94.9042,22381194.509329
1988-11-24,96.0589,96.0589,96.0589,96.0589,9217930.4175378
1988-11-25,95.1032,95.1032,95.1032,95.1032,13532814.726425
1988-11-28,94.5192,94.5192,94.5192,94.5192,15875034.198709
1988-11-29,94.1404,94.1404,94.1404,94.1404,9108622.8344499
1988-11-30,94.3214,94.3214,94.3214,94.3214,6896532.389901
1988-12-01,93.9344,93.9344,93.9344,93.9344,8327888.6785042
1988-12-02,93.3666,93.3666,93.3666,93.3666,8848378.7826424
1988-12-05,93.5616,93.5616,93.5616,93.5616,13259558.271974
1988-12-06,94.1404,94.1404,94.1404,94.1404,6506161.3108819
1988-12-07,94.3214,94.3214,94.3214,94.3214,11711090.359587
1988-12-08,93.7664,93.7664,93.7664,93.7664,8327888.6785042
1988-12-09,95.302,95.302,95.302,95.302,23422185.720483
1988-12-12,96.2598,96.2598,96.2598,96.2598,9368873.8880883
1988-12-13,97.2066,97.2066,97.2066,97.2066,14573802.936794
1988-12-14,99.5039,99.5039,99.5039,99.5039,21340210.300007
1988-12-15,98.7571,98.7571,98.7571,98.7571,20715617.973942
1988-12-16,99.7139,99.7139,99.7139,99.7139,28627114.769188
1988-12-19,98.5623,98.5623,98.5623,98.5623,21340210.300007
1988-12-20,98.3563,98.3563,98.3563,98.3563,23708453.577314
1988-12-21,97.6145,97.6145,97.6145,97.6145,5465177.1015593
1988-12-22,95.8769,95.8769,95.8769,95.8769,7286900.4681353
1988-12-23,96.0589,96.0589,96.0589,96.0589,6245915.2585512
1988-12-28,96.6547,96.6547,96.6547,96.6547,4163942.8388597
1988-12-30,95.684,95.684,95.684,95.684,5204929.0487055
1989-01-03,96.8187,96.8187,96.8187,96.8187,25504153.138866
1989-01-04,96.0589,96.0589,96.0589,96.0589,20299223.089899
1989-01-05,95.684,95.684,95.684,95.684,14313553.883679
1989-01-06,96.4418,96.4418,96.4418,96.4418,7547148.5209892
1989-01-09,97.2066,97.2066,97.2066,97.2066,10149612.045081
1989-01-11,97.6145,97.6145,97.6145,97.6145,10930351.202334
1989-01-12,98.7571,98.7571,98.7571,98.7571,15614788.146378
1989-01-13,98.5623,98.5623,98.5623,98.5623,6636286.3375703
1989-01-16,99.7139,99.7139,99.7139,99.7139,10670108.150788
1989-01-17,98.3563,98.3563,98.3563,98.3563,14573802.936794
1989-01-18,99.5039,99.5039,99.5039,99.5039,15875034.198709
1989-01-19,101.833,101.833,101.833,101.833,30578957.160884
1989-01-20,103.363,103.363,103.363,103.363,28314817.105764
1989-01-23,103.363,103.363,103.363,103.363,13012323.622026
1989-01-24,102.593,102.593,102.593,102.593,11711090.359587
1989-01-25,101.833,101.833,101.833,101.833,25504153.138866
1989-01-26,103.193,103.193,103.193,103.193,16525651.330058
1989-01-27,104.513,104.513,104.513,104.513,24723415.982136
1989-01-30,106.412,106.412,106.412,106.412,28366864.715811
1989-01-31,108.172,108.172,108.172,108.172,33832038.816586
1989-02-01,107.002,107.002,107.002,107.002,35133277.080332
1989-02-02,105.482,105.482,105.482,105.482,20299223.089899
1989-02-03,106.062,106.062,106.062,106.062,8067637.6248657
1989-02-06,104.313,104.313,104.313,104.313,5985667.2056974
1989-02-07,105.282,105.282,105.282,105.282,9480781.1509724
1989-02-08,105.642,105.642,105.642,105.642,7547148.5209892
1989-02-09,105.482,105.482,105.482,105.482,13532814.726425
1989-02-10,105.082,105.082,105.082,105.082,12491830.517102
1989-02-13,104.693,104.693,104.693,104.693,3903694.786006
1989-02-14,105.642,105.642,105.642,105.642,14313553.883679
1989-02-16,104.313,104.313,104.313,104.313,20778079.307098
1989-02-17,104.513,104.513,104.513,104.513,9108622.8344499
1989-02-20,105.282,105.282,105.282,105.282,6506161.3108819
1989-02-22,104.513,104.513,104.513,104.513,14573802.936794
1989-02-23,103.943,103.943,103.943,103.943,17957006.6184
1989-02-24,104.693,104.693,104.693,104.693,17826883.592234
1989-02-27,100.484,100.484,100.484,100.484,8848378.7826424
1989-02-28,99.336,99.336,99.336,99.336,14573802.936794
1989-03-01,99.7139,99.7139,99.7139,99.7139,8067637.6248657
1989-03-02,100.664,100.664,100.664,100.664,10409858.097411
1989-03-03,101.434,101.434,101.434,101.434,9889366.9930112
1989-03-06,103.363,103.363,103.363,103.363,17436514.513739
1989-03-07,106.062,106.062,106.062,106.062,25243907.086536
1989-03-08,105.482,105.482,105.482,105.482,18217254.671254
1989-03-09,106.062,106.062,106.062,106.062,26024648.244312
1989-03-10,103.943,103.943,103.943,103.943,26024648.244312
1989-03-13,105.842,105.842,105.842,105.842,16395530.304416
1989-03-14,107.212,107.212,107.212,107.212,20819720.195869
1989-03-15,110.271,110.271,110.271,110.271,28314817.105764
1989-03-16,112.581,112.581,112.581,112.581,4424190.8917136
1989-03-17,112.771,112.771,112.771,112.771,31229575.292494
1989-03-20,111.041,111.041,111.041,111.041,13532814.726425
1989-03-21,111.421,111.421,111.421,111.421,15875034.198709
1989-03-22,110.661,110.661,110.661,110.661,11711090.359587
1989-03-23,111.221,111.221,111.221,111.221,11190598.254926
1989-03-28,111.621,111.621,111.621,111.621,9629116.9396343
1989-03-29,111.041,111.041,111.041,111.041,11711090.359587
1989-03-30,108.352,108.352,108.352,108.352,11711090.359587
1989-03-31,110.081,110.081,110.081,110.081,26024648.244312
1989-04-03,109.911,109.911,109.911,109.911,15094298.04224
1989-04-04,109.121,109.121,109.121,109.121,15875034.198709
1989-04-05,109.341,109.341,109.341,109.341,11580966.33316
1989-04-06,107.392,107.392,107.392,107.392,14834046.988601
1989-04-07,106.632,106.632,106.632,106.632,10670108.150788
1989-04-10,105.642,105.642,105.642,105.642,13272569.674356
1989-04-12,105.482,105.482,105.482,105.482,5204929.0487055
1989-04-13,103.193,103.193,103.193,103.193,20038983.039138
1989-04-14,105.482,105.482,105.482,105.482,26024648.244312
1989-04-17,106.832,106.832,106.832,106.832,21079964.247676
1989-04-18,107.212,107.212,107.212,107.212,12752077.569695
1989-04-19,108.911,108.911,108.911,108.911,39036970.866076
1989-04-20,108.542,108.542,108.542,108.542,24983659.033682
1989-04-21,108.742,108.742,108.742,108.742,17957006.6184
1989-04-24,108.911,108.911,108.911,108.911,20715617.973942
1989-04-25,109.121,109.121,109.121,109.121,8327888.6785042
1989-04-26,109.341,109.341,109.341,109.341,21340210.300007
1989-04-27,111.421,111.421,111.421,111.421,13793062.779279
1989-05-02,110.451,110.451,110.451,110.451,7547148.5209892
1989-05-03,109.911,109.911,109.911,109.911,4944682.9963749
1989-05-04,108.542,108.542,108.542,108.542,10409858.097411
1989-05-05,109.121,109.121,109.121,109.121,13272569.674356
1989-05-08,108.352,108.352,108.352,108.352,4163942.8388597
1989-05-09,108.172,108.172,108.172,108.172,13532814.726425
1989-05-10,107.002,107.002,107.002,107.002,17957006.6184
1989-05-12,108.352,108.352,108.352,108.352,9629116.9396343
1989-05-15,108.742,108.742,108.742,108.742,7026656.4163279
1989-05-16,108.172,108.172,108.172,108.172,5985667.2056974
1989-05-17,109.501,109.501,109.501,109.501,10409858.097411
1989-05-18,110.271,110.271,110.271,110.271,10409858.097411
1989-05-19,110.841,110.841,110.841,110.841,15354544.094571
1989-05-22,109.911,109.911,109.911,109.911,15354544.094571
1989-05-23,109.671,109.671,109.671,109.671,5725422.1536283
1989-05-24,109.911,109.911,109.911,109.911,8848378.7826424
1989-05-25,110.271,110.271,110.271,110.271,4163942.8388597
1989-05-26,110.661,110.661,110.661,110.661,16135279.250778
1989-05-30,111.041,111.041,111.041,111.041,6506161.3108819
1989-05-31,111.221,111.221,111.221,111.221,15094298.04224
1989-06-01,111.421,111.421,111.421,111.421,12491830.517102
1989-06-02,110.451,110.451,110.451,110.451,16395530.304416
1989-06-05,109.671,109.671,109.671,109.671,6506161.3108819
1989-06-06,110.661,110.661,110.661,110.661,10474918.110102
1989-06-07,110.451,110.451,110.451,110.451,7286900.4681353
1989-06-08,111.221,111.221,111.221,111.221,20819720.195869
1989-06-12,113.55,113.55,113.55,113.55,26024648.244312
1989-06-13,113.341,113.341,113.341,113.341,25243907.086536
1989-06-15,113.55,113.55,113.55,113.55,22381194.509329
1989-06-16,112.981,112.981,112.981,112.981,6766405.3626894
1989-06-20,112.201,112.201,112.201,112.201,13793062.779279
1989-06-21,112.771,112.771,112.771,112.771,18477500.723585
1989-06-22,112.981,112.981,112.981,112.981,9629116.9396343
1989-06-23,112.581,112.581,112.581,112.581,4684435.9437826
1989-06-26,113.74,113.74,113.74,113.74,11190598.254926
1989-06-27,115.27,115.27,115.27,115.27,33832038.816586
1989-06-28,116.039,116.039,116.039,116.039,10930351.202334
1989-06-29,114.13,114.13,114.13,114.13,33832038.816586
1989-06-30,113.91,113.91,113.91,113.91,15354544.094571
1989-07-03,115.09,115.09,115.09,115.09,6766405.3626894
1989-07-05,113.341,113.341,113.341,113.341,6766405.3626894
1989-07-06,112.581,112.581,112.581,112.581,14834046.988601
1989-07-07,114.13,114.13,114.13,114.13,16916024.4096
1989-07-10,113.74,113.74,113.74,113.74,11971335.411656
1989-07-11,115.65,115.65,115.65,115.65,15094298.04224
1989-07-12,115.48,115.48,115.48,115.48,9368873.8880883
1989-07-13,115.09,115.09,115.09,115.09,6766405.3626894
